CX1	CX2	CX3	CX4	CX5	CX6	CX7	CX8	CX9	CX10	CX11	CX12	CX13	CX14	CX15	CX16	CX17
TCGA-A7-A0DC-b	5.359	6.148	0	18.69	5.063	5.103	0	5.923	6.968	0	0.2304	0	0	3.347	0	0	0
TCGA-A7-A13D	1.629	13.19	64.1	30.87	14.73	0	4.114	39.76	0	37.99	0	0	5.851	0	0	0	11.48
TCGA-A7-A13E-a	4.655	5.575	11.2	7.853	2.893	5.333	2.163	19.21	11.39	4.037	0	0.3559	2.272	0	11	0	0
TCGA-A7-A13F-a	3.936	9.709	18.36	5.184	24.5	0	47.8	0	29.87	19.39	0	0	2.586	14.42	0	0	0
TCGA-A7-A13G-b	5.442	3.642	0	6.218	3.371	0	1.401	0	2.409	0	0	0.2776	0	0	0	1.481	0
TCGA-A7-A13H	5.197	12.26	2.417	14.09	1.457	0	0	0	0	0	0	0	0	0	0	0	2.656
TCGA-A7-A26E-b	5.376	0	0	0	0	1.704	10.62	0	0	0	0	0	0	0	7.645	0	0
TCGA-A7-A26F-b	4.451	13.39	17.51	0	2.871	4.058	16.32	0.8492	2.226	0	0	0	0	0	0	2.015	8.484
TCGA-A7-A26H	5.285	0	0	26.31	4.419	6.226	0	12.07	0	0	0	0	0.7103	0	0	0	6.974
TCGA-A7-A26I	3.4	17.24	33.56	33.14	14.21	1.982	0	18.27	0	6.078	0	1.041	13.38	2.999	0	0	0
TCGA-A7-A26J-f	5.348	8.034	0	6.568	2.048	2.122	0	7.943	0	1.17	0	0	0	0	0	1.924	10.15
TCGA-A7-A2KD	3.59	77.23	15.16	54.87	29.47	2.995	0	17.66	20.12	3.633	0	0	5.201	0	0	0	0
TCGA-A7-A3IZ	5.073	0	2.248	52.59	5.976	5.81	0	0	3.213	2.93	0	0.5871	8.791	0	6.231	0	0
TCGA-A7-A3J0	5.572	0	0	15.44	0	7.247	0	4.131	0	0	0	0	0	0	0	0	0
TCGA-A7-A3J1	5.414	13.85	0	0.8449	0	3.025	2.654	0	0	0	0	0	0	0	0	0	0
TCGA-A7-A4SB	5.209	19.73	0	17.97	8.726	4.775	0	0	3.687	0	0	0	11.98	0.5519	0	0	0
TCGA-A7-A4SD-b	3.503	38.73	27.32	38.48	14.45	2.221	0	21.52	0	16.03	0	0	1.604	0	0	0	0
TCGA-A7-A4SE-a	2.823	0	45.49	31.64	10.92	0.9258	0	20.95	0	2.864	0	0	0	0	0	1.937	19.59
TCGA-A7-A4SF	3.519	44.84	27.52	28.95	11.2	2.157	0	10.35	0	0	0	0.725	5.77	0	6.898	0	0
TCGA-A7-A56D-b	3.392	12.62	28.77	61.5	20.61	4.113	0	23.32	0	9.761	0	0	17.1	0	0	0	0
TCGA-A7-A5ZV	2.182	99.66	32.44	24.8	34.33	0	0	16.82	0	2.085	1.792	0	0	0	0	4.463	41.34
TCGA-A7-A6VV	1.962	43.62	52.83	44	13.27	0.8508	4.391	10.54	23.84	16	5.43	0	0	0	0	0	35.46
TCGA-A7-A6VW	1.058	16.66	78.33	0	10.65	0	29.5	0	4.716	0	3.664	0	0	4.834	18.14	0	0
TCGA-A7-A6VX	1.419	47.29	69.4	15.84	12.6	0.2978	7.962	13.58	0	0	0	0	0	0	0	4.468	9.962
TCGA-A7-A6VY	1.481	61.21	71.57	0	0	0	0	0	0	13.75	0	0.4539	0	0	0	0	0
TCGA-A8-A06N	3.884	14.49	27.36	9.566	1.729	0.9722	6.185	0	2.21	0	0	0.4055	0	7.059	10.99	0	0
TCGA-A8-A06O	3.664	40.28	26.87	5.585	9.65	4.017	32.42	4.135	0	1.601	0	0	0.5588	0	0	2.571	0
TCGA-A8-A06P	4.911	9.442	11.17	14.49	0	6.404	2.019	1.351	0	0	0	0	1.622	0	0	0	0
TCGA-A8-A06Q	2.183	102.6	26.3	79.97	60.31	0	36.97	0	52.32	10.58	2.19	1.29	12.86	0	0	0	0
TCGA-A8-A06R	2.128	136.6	0	113.8	116.3	0	0	88.24	119.5	42.72	0	2.377	52.13	0	0	0	0
TCGA-A8-A06T	4.293	11.5	17.89	36.98	2.089	4.103	0	3.648	0	0	0	0	0	1.804	0	6.03	10.93
TCGA-A8-A06U	2.632	197.3	0	121.8	82.36	0	0	36.95	35.46	0	0	2.527	7.383	0	0	0	0
TCGA-A8-A06X	1.956	27.01	58.45	56.68	16.35	0	0	4.6	9.578	7.588	0	0	0	0	0	5.214	0
TCGA-A8-A06Y	5.427	20.37	0	0	0.2681	4.82	9.828	0	0.9231	0	0	0.1524	0	4.41	0	0	0
TCGA-A8-A06Z	3.306	48.98	32	27.68	15.1	1.715	6.725	5.131	0	0	0	0.7347	0	0	0	0	0
TCGA-A8-A075	2.799	42.74	46.34	33.32	7.353	2.258	0	5.081	0	0	0	0	0	0	0	0.8248	0
TCGA-A8-A076	3.797	1.543	26.61	27.48	8.727	1.347	0	20.29	0	8.42	0	0.1349	8.498	3.477	0	0	16.25
TCGA-A8-A079	2.665	41.31	34.48	36.47	27.4	1.562	8.953	29.58	0	0	0	0.9825	14.71	0	24.53	0	0
TCGA-A8-A07B	3.952	38.09	15.74	37.13	20.72	3.599	7.143	3.804	45.93	3.454	3.677	0.732	14.9	0	0	0	0
TCGA-A8-A07C	0	12.64	96.63	21.02	17.48	0	1.598	14.73	0	0	0	0	0	0	0	3.894	42.32
TCGA-A8-A07E	4.258	25.11	15.99	12.82	13.68	0	13.06	9.198	4.583	0	2.457	0	0	0	2.737	0	0
TCGA-A8-A07F	4.716	0	14.11	11.54	0	0	0.9616	0.6291	0	0	0	0	0	14.77	7.758	0	0
TCGA-A8-A07G	2.104	21.08	60.74	1.79	12.67	0.4389	36.13	0	7.155	0	0	0	0	0	0	0	0
TCGA-A8-A07I	4.534	66.65	0	26.5	25.05	0	2.185	15.05	41.91	14.26	0	2.377	0	0	0	0	0
TCGA-A8-A07J	5.461	6.779	0	5.368	1.77	1.114	0.9743	5.3	0	0	0	0	0	3.249	0	0	0
TCGA-A8-A07L	2.152	72.59	49.91	14.96	16.52	0	16.84	6.433	2.724	0	2.409	0.5777	0.9879	0	0	0	16.46
TCGA-A8-A07O	3.467	38.8	31.84	6.345	3.914	0	0	11.39	0	21.23	0	0	3.539	0	0	0	0
TCGA-A8-A07P	3.169	0	40.05	13.82	8.88	0.4642	24.15	3.85	0	0	0.8147	0.2156	0	0	12.54	0	0
TCGA-A8-A07R	0	68.37	79.74	18.96	35.14	0	36.34	0	0	0	0	0	0	0	0	13.02	34.17
TCGA-A8-A07W	0.4862	137.7	51.72	60	52.89	0	26.48	13.06	0	0	0	0	6.357	0	38.06	5.918	0
TCGA-A8-A07Z	5.013	1.39	10.22	9.796	0	6.245	9.288	7.209	0	0	0	0	0	0	0	0	0
TCGA-A8-A081	3.562	25.45	25.35	31.86	14.35	0	1.445	16.6	0	5.38	0	0.3269	4.689	8.158	7.67	3.373	4.364
TCGA-A8-A082	5.289	11.36	0	3.49	3.38	0	2.026	0	6.422	0	0.3095	0.396	2.091	0	2.528	0.8981	0
TCGA-A8-A084	3.568	0	36.25	40.7	4.121	3.347	3.338	13.34	0	5.939	0	0	0	0	0	0	0
TCGA-A8-A085	3.263	18.9	38.66	7.982	9.087	0	11.75	5.412	4.106	0	3.503	0	0	0	0	0	0
TCGA-A8-A086	4.989	16.43	0	0	7.412	2.208	10.05	2.75	0	0	0	0	3.847	0	9.768	0	13.25
TCGA-A8-A08A	5.358	3.321	0	2.755	1.219	0	2.704	0	0	1.496	0.3442	0	0	0	8.037	0	0
TCGA-A8-A08B	4.298	7.479	15.43	19.24	16.57	3.648	0	22.94	45.14	5.115	0	0.8007	16.04	0	0	0	0
TCGA-A8-A08C	5.466	3.06	0	0	0.4145	0	1.164	1.657	0	0	0	0	0	5.269	0	0	3.693
TCGA-A8-A08F	0	76.15	86.51	45.23	33.46	0	2.085	5.723	19.66	0	1.611	0	0	0	0	4.405	0
TCGA-A8-A08G	3.755	45.2	16.71	55.99	27.8	1.118	10.6	1.158	36.24	0	5.786	0.1679	12.56	4.907	0	0	0
TCGA-A8-A08I	3.089	49.74	27.91	40.96	26.06	1.525	11.02	27.05	1.602	12.13	0	1.119	9.571	0	0	0	9.851
TCGA-A8-A08J	3.104	65.84	23.41	26.05	33.61	2.411	13.79	29.66	22.49	5.011	0	2.512	23.36	0	10.51	0	0
TCGA-A8-A08L	2.416	0	56.12	66.67	2.795	0	0	6.212	0	0	0	0	0	0	0	6.555	0
TCGA-A8-A08O	4.118	49.29	12.56	82.1	8.584	4.863	0	0	0	11.5	0	0	0	0	4.757	0	0
TCGA-A8-A08R	0	24.51	92.34	4.135	30.85	0	52.34	0	2.655	0	0	0.3667	0	0	0	5.161	30.07
TCGA-A8-A08S	4.399	0	20.58	1.431	4.873	0	15.04	0	11.5	5.016	0	0	0	11.58	0	0	0
TCGA-A8-A08T	4.892	4.552	2.778	7.605	4.033	0	0	8.108	0	6.141	0	0.4796	5.525	3.534	24.06	0	0
TCGA-A8-A08Z	3.886	7.182	24.4	4.083	3.778	0.8436	11.06	3.476	0	1.566	0	0	0	0	19.85	0	0
TCGA-A8-A090	2.769	26.25	37.84	32.81	15.09	1.933	4.533	34.14	0	0	0	0	0	0	24.3	5.888	0
TCGA-A8-A091	4.861	9.862	5.932	11.8	7.853	3.741	2.803	9.579	15.81	8.981	0	0.2853	8.09	2.761	7.539	0	0
TCGA-A8-A092	3.213	0	41.71	14.79	8.481	2.639	16.24	17.59	0	0	0	0.4574	0	0	4.022	0	0
TCGA-A8-A093	1.733	42.1	59.24	6.335	29.75	1.108	64.47	5.652	4.512	0	0	1.173	3.023	0	0	0	0
TCGA-A8-A094	1.827	9.149	64.38	64.49	12.77	0	8.88	6.732	0	4.732	0	0	2.434	0	0	0	0
TCGA-A8-A095	5.529	0	0	18.95	0	6.333	0	4.85	0	0	0	0	0	2.381	0	0	0
TCGA-A8-A096	5.519	0	0	21.78	0.5093	6.155	1.02	0	0	0	0	0.1926	0	1.603	0	0	0
TCGA-A8-A097	3.298	35.24	31.75	31.52	18.45	2.303	6.395	13.38	9.703	5.665	0	0	10.23	0	0	0	0
TCGA-A8-A099	5.119	21.7	3.006	6.151	3.759	0	5.778	0	1.776	0	2.74	0	0	8.327	0	1.395	0
TCGA-A8-A09B	4.654	32.69	13.39	9	0	5.649	1.594	0.7103	0	0	0	0	0	0	0	0	0
TCGA-A8-A09C	3.956	29.93	18.47	23.07	19.04	3.648	11.15	24.47	6.722	10.21	0	0.8303	7.105	0	0	0	0
TCGA-A8-A09D	3.268	53.57	20.18	17.24	39.27	0	13.37	18.19	41.42	17.54	0	0	21.29	0	0	0	0
TCGA-A8-A09E	4.078	12.48	22.13	24.32	7.776	4.502	10.16	3.631	0	6.423	0	0.3635	9.138	0	5.314	0	0
TCGA-A8-A09G	2.222	33.67	46.68	0	34.54	0	50.96	22.33	0	0	3.534	0	7.029	0	0	1.541	0
TCGA-A8-A09I	0.467	105	67.9	31.58	48.86	0	42.99	2.346	45.9	17.62	1.032	0	20.4	0	0	0	0
TCGA-A8-A09K	3.859	14.37	24.92	31.18	13.09	3.645	3.875	28.38	0	6.642	0	1.346	0.646	0	0	0	0
TCGA-A8-A09M	1.386	22.07	77.08	12.75	6.216	0.2833	20.52	1.154	2.189	0	0	0	0	0	8.898	0	0
TCGA-A8-A09N	2.594	0	46.29	111.6	7.845	1.6	0	16.53	0	36.07	0	0	0	0	0	0	0
TCGA-A8-A09Q	2.453	116.9	26.14	75.85	44.54	0.5851	25.05	26.13	10.57	10.07	7.702	0	6.459	0	0	0	0
TCGA-A8-A09R	2.405	28.77	49.23	11.46	14.99	2.235	22.78	8.591	0	0	0	0	0	0	19.25	0	0
TCGA-A8-A09T	5.21	1.349	4.231	23.25	0.5607	5.989	0	1.742	0	0	0	0.2021	0	0	4.164	0	0
TCGA-A8-A09V	5.41	13.49	0	1.453	0.832	0	0	0	0	2.685	0	0	0	18.49	0	0	0
TCGA-A8-A09W	2.977	26.76	48.07	0	0	0	0	0	0	1.291	0	0	0	0	0	0	0
TCGA-A8-A0A1	5.478	6.181	0	1.143	0.3822	1.911	4.225	0	0	0	0	0	0	0	0	1.098	0
TCGA-A8-A0A2	4.71	1.809	12.32	19.65	0.2204	5.557	0	6.342	0	0	0	0	0	0	12.39	0.5809	0
TCGA-A8-A0A4	4.646	31.95	12.37	1.086	0	0.4783	0	0	0	0	0	0	0	0	0	0	0
TCGA-A8-A0A6	5.031	10.56	4.9	3.828	3.634	2.173	7.784	0	13.3	8.783	0	0	3.859	0	5.138	0.4274	0
TCGA-A8-A0A9	5.401	0.7904	0	9.378	4.585	5.178	0	2.936	24.68	4.544	0	0	11.54	0	0	0	0
TCGA-A8-A0AB	4.158	0	20.13	35.59	0.8237	4.039	8.511	2.919	0	2.734	0	0	0	0	16.52	1.144	0
TCGA-A8-A0AD	4.871	36.08	0	32.15	23.26	3.997	4.632	60.62	6.499	15.67	1.583	2.096	0	4.244	0	0	0
TCGA-AA-3488	3.965	16.07	29.17	0	0	0	1.172	0	4.497	7.831	0	0	0	7.716	0	0	0
TCGA-AA-3494	4.846	17.45	11.52	6.234	0	4.338	0	0	4.272	0	0	0.5099	0	1.035	0	0	0
TCGA-AA-3495	5.138	31.52	0	4.265	5.936	0.8179	3.19	0	0	0	0	0.4009	0	0	0	0	12.83
TCGA-AA-3496	5.399	8.26	0	6.481	0	1.288	0	0	0	0	0	0	0	0	0	0	9.468
TCGA-AA-3506	5.405	18.28	0	0	0	0.7909	1.083	0	2.438	0	1.905	0	0	0	0	0	0
TCGA-AA-3509	5.304	8.335	3.714	1.686	0	0.6671	0	0.8825	0	0	0	0	0	16.08	0	0	0
TCGA-AA-3511	4.914	2.235	11.23	19.62	0	4.85	0	3.267	0	0	0	0.213	0.4607	0	0	0	0
TCGA-AA-3514-c	3.406	0	26.79	0	14.24	0	33.45	0	0	0	0	0	0	0	29.14	0	0
TCGA-AA-3517-d	5.012	11.43	4.568	6.026	3.685	4.851	0	3.867	6.972	16.09	0	0	14.74	0	4.664	0	0
TCGA-AA-3518-d	2.675	24.16	50.13	1.22	9.618	0	29.81	0	0	0	0.3859	0.9689	0	0	0	0	0
TCGA-AA-3519-d	3.26	3.729	42.25	13.95	1.361	1.03	15.04	0.6679	2.917	0	1.573	0	0	6.136	7.761	0	0
TCGA-AA-3520-c	4.874	16.01	10.93	0	0	0	3.265	0	1.534	0.6688	0.8565	0	0	4.036	0	0	0
TCGA-AA-3521-b	3.917	8.866	29.48	5.784	0	1.944	5.654	0	2.673	2.397	0	0	0	4.963	7.318	0	0
TCGA-AA-3522-a	4.675	17.02	11.37	2.687	0	0.8971	3.861	0.5643	0	0	0	0.1432	0	0	11.55	0	0
TCGA-AA-3524-a	4.486	15.26	15.37	1.559	6.981	0	13.16	0	0	7.676	0	0.1313	0	3.295	0	0	0
TCGA-AA-3525-c	5.269	5.537	0	0	0	0	4.625	0	0	0.9155	0.4924	0.3401	0	0	13.53	0	0
TCGA-AA-3527-b	4.964	0	3.778	0	2.912	0	11.81	0	0	0	0	0.1623	0	0	22.43	0	0
TCGA-AA-3529-c	4.533	24.07	15.32	2.851	0	0	0.9226	1.1	0	4.966	3.553	0	0	0	0	0	0
TCGA-AA-3531-d	4.1	0	18.6	0	6.512	0	22.92	0	0	0	0	0.2273	0	2.126	24.13	0	0
TCGA-AA-3538	4.808	7.66	13.72	1.752	0	4.04	10.39	0.5885	0	0	0	0.1304	0	0	0	0	0
TCGA-AA-3542	4.393	50.54	7.842	47.95	10.7	5.685	0	1.172	0	0	0	0.7336	0	0	12.48	0	0
TCGA-AA-3543	5.469	6.107	0	0	0.5652	0	2.174	0	2.125	4.383	0.913	0	0	0	0	0	0
TCGA-AA-3544	4.458	39.48	15.84	0	0	1.239	0	3.918	0	0	0	0	0	0	0	0	0
TCGA-AA-3548	5.43	1.416	0	22.02	3.462	5.926	0	3.067	6.485	0	0	0.3131	0	0.4603	0	0	0
TCGA-AA-3549	4.775	53.92	3.632	0	1.588	1.569	5.248	0	0	0	0	0	0	0	11.43	2.799	0
TCGA-AA-3552	4.734	20.31	10.56	21.8	4.325	5.285	3.593	3.46	7.52	0	1.65	0	0	0	0	1.074	3.227
TCGA-AA-3553	5.406	6.214	0	9.223	0	5.053	0	0	1.204	0	0	0	0.3904	0	0	0	5.509
TCGA-AA-3556	3.889	0	31.43	36.61	0	3.44	2.325	0	0	2.478	0	0.348	0	2.122	0	0	0
TCGA-AA-3558	5.46	8.53	0	0	0.865	0	0.9586	0	1.569	0	0.6648	0.3071	0	10.2	0	0	0
TCGA-AA-3560	4.727	0	13.82	2.798	0	5.623	4.616	23.08	2.479	6.595	0	0	0	0	0	4.632	3.667
TCGA-AA-3561	4.667	0	14.92	27.71	0	5.288	0	1.206	5.584	0	0	0.1203	0.2899	0	4.539	0	0
TCGA-AA-3562	4.915	14.79	8.663	6.35	0	4.875	2.99	4.813	0	0	0	0.4292	1.818	0	0	0	9.989
TCGA-AA-3655	5.418	13.17	0	4.916	2.057	0	0	0	1.69	0	0.8746	0.5895	0	0	0	0	0
TCGA-AA-3660	4.441	56.92	9.706	16.2	2.754	4.512	0	0	0	8.222	0.4869	0	0	3.114	14.67	0	0
TCGA-AA-3662	5.08	16.76	5.013	2.513	0.6732	1.175	0	0	4.962	0	0	0	0	13.4	4.448	2.04	2.631
TCGA-AA-3663	5.545	2.224	0	0	0	0	0	0	0	1.925	0	0	0	24.83	0	0	0
TCGA-AA-3664	3.747	22.02	30.78	6.526	4.762	0	3.914	0	1.595	0	2.819	0	0	0	0	0	0
TCGA-AA-3666	2.278	29.67	56.7	6.5	10.08	0	27.04	1.312	1.656	0	2.798	0.2066	0	6.517	0	0	0
TCGA-AA-3667	4.396	0	21.2	13.05	0	0	2.987	9.291	0	2.586	0	0	0	16.23	0	1.832	0
TCGA-AA-3673	5.482	5.502	0	0	0.6301	5.169	13.11	1.907	0	0	0.1769	0	0	0	0	0	0
TCGA-AA-3678	5.166	9.821	6.109	0	0	0.4881	0	0	0	0	0	0	0	0	0	0	2.503
TCGA-AA-3679	4.027	28.2	25.83	6.574	2.673	0	2.667	0	11.04	0	2.02	0.444	0	2.73	0	0	0
TCGA-AA-3680	4.329	1.231	22.49	45.05	0	5.151	0	0	0	0	0	0	0	0	0	0	0
TCGA-AA-3681	5.027	5.557	8.274	10.89	0	0	0	2.265	0	0	0	0.3825	0	2.47	0	0	0
TCGA-AA-3685	4.476	48.26	10.2	14.95	8.577	3.017	10.59	2.271	0	7.889	0	0.491	1.557	0	0	0	0
TCGA-AA-3688	4.729	0	13.82	21.39	0.7256	5.175	2.291	9.425	0	0	1.706	0	0.5822	0	2.692	0.5793	0
TCGA-AA-3692	5.448	3.363	0	13.76	0	4.024	0	0	0	0	0	0.1074	0	7.176	0	0	8.305
TCGA-AA-3693	4.734	16.38	13.6	0	0	0	0	0	0	0	1.39	0.2606	0	6.153	0	0	0
TCGA-AA-3695	5.432	17.43	0	1.844	0.3243	3.635	0	0	0	0	0	0	0	2.086	0	0	0
TCGA-AA-3697	4.12	13.94	22.33	26.18	4.487	5.784	2.202	9.881	0	0	0	0.4919	0	0	7.734	0	0
TCGA-AA-3712	4.46	20.29	18.58	11.15	1.572	3.404	0	1.556	6.92	0	0	0	0	0	0	0	0
TCGA-AA-3811	4.498	8.361	19.47	9.189	0	5.816	13.47	0	6.335	0	0.5949	0	2.096	0	0	0	0
TCGA-AA-3812	5.291	10.25	0	6.823	1.88	0.2206	0	1.016	0	0	1.124	0	0	3.274	1.817	0	6.355
TCGA-AA-3814	5.476	8.288	0	1.666	0	1.879	0	2.244	1.667	0	0.4911	0	0	2.537	0	0	0
TCGA-AA-3819	5.37	7.112	1.811	2.497	0	0	0	0.743	0	0	0.6621	0.1703	0	0	0	0	0
TCGA-AA-3837	5.447	13.38	0	3.283	0.2142	3.65	0	0	4.414	0	0.3261	0	0	2.237	0	2.354	0
TCGA-AA-3841	3.762	0	29.91	0	0.5306	0	11.41	0	7.362	8.191	0	0	0	6.564	17.62	0	0
TCGA-AA-3842	4.214	20.66	24.23	2.375	0	1.255	6.222	2.088	0	1.554	0	0.2599	0	9.693	0	0	0
TCGA-AA-3844	4.92	6.032	9.744	0	3.724	0	11.55	0	1.712	0	0.6488	0.1836	0	3.034	0	0	0
TCGA-AA-3846	5.06	11.31	6.394	3.858	0	4.152	0	6.422	0	1.537	0	0.181	2.639	3.338	3.756	0.6996	0
TCGA-AA-3848	4.23	11.91	21.49	0	0	0	15.54	0	2.467	0	3.308	0	0	6.114	8.758	0	0
TCGA-AA-3850	2.555	15.42	50.13	12.93	7.688	0	24.66	0	0	0	0	0.9805	0	0	13.85	0	0
TCGA-AA-3851	4.368	0	23.32	10.88	0	4.078	11.38	0	0	0	0	0.1731	0	0	0	0	0
TCGA-AA-3852	5.493	5.666	0	1.39	0.2411	0.5779	3.275	0	0.9279	0.653	0.7011	0	0	2.162	0	0	0
TCGA-AA-3854	4.853	7.209	10.79	4.542	3.117	0	6.924	0	4.674	0	0	0.4959	0.2088	0	0	0	0
TCGA-AA-3855	4.885	0	10.65	13.58	0	5.018	3.61	6.535	0	0	0	0.5005	0	1.894	5.895	2.853	0
TCGA-AA-3856	4.199	8.906	17.89	4.799	2.823	3.949	17.46	3.272	0	0	0	0.2693	0	0	24.54	0	0
TCGA-AA-3858	4.096	0	25.95	14.37	1.778	4.13	11.23	7.683	2.415	3.063	0	0.5045	0	1.472	6.342	0	0
TCGA-AA-3860	4.3	32.88	18.53	3.733	1.165	0.9066	2.669	1.301	2.561	0	1.494	0	0	0	0	1.144	0
TCGA-AA-3862	5.293	9.719	3.678	1.913	0	5.811	10.57	1.717	0	0	0	0.2493	0	0	0	0	0
TCGA-AA-3866	4.662	17.54	11.44	8.224	0	5.669	0	9.574	0	0	0	0	0.5378	0	9.5	2.996	4.887
TCGA-AA-3867	2.226	0	64.16	0	7.23	1.685	36.32	4.964	1.474	0	0	0.1413	0	0	0	0	0
TCGA-AA-3869	5.017	23.77	2.604	31.34	8.608	2.272	0	4.593	0	0	0	0.5594	1.602	9.029	2.498	0	0
TCGA-AA-3870	4.217	41.56	10.43	0	1.021	0	1.49	4.026	0	0	0.5394	0	0	3.138	32.85	1.117	0
TCGA-AA-3872	3.161	0	42.82	9.518	6.283	2.696	23.7	3.445	7.041	0	0	0	1.346	0	0	8.434	0
TCGA-AA-3930	3.908	1.957	26.5	0	6.451	0	22.11	0	4.225	0	1.205	0	0	15.5	10.27	0	0
TCGA-AA-3941	2.284	3.098	56.77	1.282	8.048	0.6087	32.7	0.7545	6.204	0	1.217	0	0	0	0	12.62	13.48
TCGA-AA-3949	5.508	3.031	0	0	0	0	5.653	0	0	2.191	0.3293	0	0	22.49	0	0	0
TCGA-AA-3952	3.506	37.95	29.98	0	9.2	0	7.214	4.87	10.32	3.276	0	0	0.2046	1.82	0	5.016	0
TCGA-AA-3955	4.929	24.27	7.992	11.38	3.134	5.594	1.812	2.073	3.882	0	0.7984	0.1697	0	0	0	0	0
TCGA-AA-3956	5.272	9.503	2.598	1.416	0	0.7337	1.183	0	0	0	0.9502	0	0	0	0	0	8.179
TCGA-AA-3966	4.204	3.313	24.56	30.09	0.9239	4.384	1.404	0	8.514	0	1.24	0.4132	0	0	0	0	0
TCGA-AA-3968	4.283	28.47	17.54	23.52	5.87	1.298	2.512	0	0	5.889	1.256	0	0	3.835	0	0	5.56
TCGA-AA-3970	5.267	9.594	2.934	3.208	0	4.945	6.986	0.7173	1.224	0	0	0.2548	0	0	5.554	0	0
TCGA-AA-3972	3.381	0	39.19	11.41	7.202	0	22.07	0	9.032	0	0	0.1764	0.6738	9.158	0	3.111	0
TCGA-AA-3973	5.035	0	5.247	0	0	0	4.354	0	0	4.397	0	0	0	2.243	14.48	0	0
TCGA-AA-3975	4.731	7.851	8.778	0	0	0	0	0	0	1.84	0	0	0	4.426	16.38	1.31	7.206
TCGA-AA-3976	4.572	1.573	19.16	3.667	0	4.072	12.46	2.463	0	0	0	0	0	1.732	0	0	0
TCGA-AA-3979	4.452	27.47	17.17	0	0	0	1.301	0	0	8.188	0	0.403	0	4.042	0	0	0
TCGA-AA-3980	4.837	2.763	13.17	15.37	0	5.35	0	9.014	0	0	0	0.1222	0	2.172	0	0	0
TCGA-AA-3984	5.297	7.304	0	0	1.056	0	1.452	0	0	1.752	1.116	0	0	2.54	8.291	0	0
TCGA-AA-3989	4.47	37.48	16.11	12.96	0	4.276	0	3.721	0	0	0	0	0	3.942	0	0.6878	0
TCGA-AA-3994	5.393	10.76	0	1.383	2.696	0.5396	3.216	0	6.18	0	1.404	0	0	0	0	0	0
TCGA-AA-A00J	5.235	10.94	2.422	0	0	0	0.8373	0	0	0	1.855	0.2012	0	0	5.344	0	0
TCGA-AA-A00O	0.5741	62.66	39.39	214.5	21.42	0	6.147	0	0	0	0	14.83	0	0	34.02	117.2	0
TCGA-AA-A00Z	3.686	16.42	31.01	11.59	4.538	0	14.36	0	0	8.547	0	0.3789	2.65	0	0	0	0
TCGA-AA-A01K	0.8391	110.3	59.04	35.76	0	0	5.821	0	0	0	0	11.28	0	0	0	77.57	0
TCGA-AA-A01R	5.264	7.846	1.83	5.232	1.609	0	0.8932	0	0	0	0	0.5536	0	0.9358	3.704	0	3.631
TCGA-AA-A01S	4.57	33.35	6.139	1.214	5.141	0	0	5.07	0	8.185	0	0	0	0.5459	9.658	9.492	0
TCGA-AA-A01T	4.663	15.05	13.43	23.17	0.8423	4.753	0	0	4.448	0	1.068	0.1242	0	0	0	1.009	4.908
TCGA-AA-A01Z	3.53	49.2	28.06	0	9.636	0	11.07	2.773	4.006	8.751	1.499	0.381	1.456	0	0	1.627	0
TCGA-AA-A022	5.414	11.42	0	0	0.5248	0.741	4.8	0	1.287	0	1.529	0	0	0	0	0	0
TCGA-AA-A029	2.551	8.078	37.41	44.1	0	0	2.462	0	0	0	0	7.192	0	0	0	72.72	0
TCGA-AA-A02H	2.98	7.058	40.05	9.51	0	1.264	0	17.26	0	0	0	0	0	7.059	0	50.72	0
TCGA-AA-A02O	5.282	18.45	0	0	4.338	1.017	2.696	0	5.643	0	0.8802	0.1145	0	0	0	2.855	0
TCGA-AA-A02R	2.608	13.79	36.98	73.06	0	0	5.768	0	0	0	0	11.04	0	0	0	54.07	0
TCGA-AA-A02Y	5.255	11.59	3.302	5.848	2.082	0.979	7.239	0	3.499	0	3.452	0	0	0	0	0	0
TCGA-AA-A03J	4.772	26.66	10.62	8.816	0	3.128	1.177	2.183	0	0	0	0	0.5217	7.302	5.68	0	0
TCGA-AB-2813	5.277	6.188	2.277	18.06	2.187	2.427	2.11	0	0	0	0	0.1673	0	11.62	0	0	6.477
TCGA-AB-2829	5.336	8.958	0	2.543	2.835	0	2.917	0	0	0	0	0.1051	0	0	1.898	0	7.422
TCGA-AB-2838	5.53	5.207	0	0	0	0	0	0	0	0	0	0	0	10.17	0	0	0
TCGA-AB-2855	5.508	2.081	0	3.956	0	0	0	0	0	0.7715	0	0.2625	0	10.58	0	0	0
TCGA-AB-2857	4.843	7.958	12.68	16.7	0	5.461	4.982	0	0	0	0	0.1375	0	2.717	0	0	0
TCGA-AB-2860	5.308	18.75	0	0	3.423	0	2.02	0	1.484	0	0	0	0	1.34	0	0	4.213
TCGA-AB-2882	5.585	0	0	17.89	0	6.517	0	0	0	0	0	0	0	2.553	0	0	0
TCGA-AB-2885	5.348	23.2	0	0	0.9621	0.7981	3.932	0	1.073	0	0.8829	0	0	0	0	0	0
TCGA-AB-2891	3.369	9.797	32.52	0	6.706	0	13.83	8.313	0	0	1.105	0.2893	0	0	18.9	4.8	0
TCGA-AB-2894	5.595	0	0	16.93	0	6.701	0	0	0	0	0	0	0	2.044	0	0	0
