"signature"	"gene"	"rho"	"p.value"	"q.value"
"CX13"	"NFRKB"	"-0.0946368162045871"	"9.04445325390851e-12"	9.91272076628373e-11
"CX13"	"TOPBP1"	"0.0931341075932665"	"1.91765816794021e-11"	2.02091668467545e-10
"CX13"	"XPC"	"-0.0920326287307582"	"3.30194237741957e-11"	3.35086004227023e-10
"CX13"	"BRIP1"	"0.0908522522522926"	"5.86989400987193e-11"	5.74411056680325e-10
"CX13"	"RFC3"	"0.0882168303225181"	"2.06611449748182e-10"	1.95212197348282e-09
"CX13"	"MSH6"	"0.0869465831245826"	"3.74100880952828e-10"	3.41678804603583e-09
"CX13"	"GEN1"	"0.0868693652722734"	"3.87744286717523e-10"	3.42715917937424e-09
"CX13"	"DDB2"	"-0.0867122264803555"	"4.17024869426366e-10"	3.57077544446326e-09
"CX13"	"POLE2"	"0.0846428754759865"	"1.07484270248993e-09"	8.92445152976487e-09
"CX13"	"XRCC2"	"0.0837495278296154"	"1.60651787116424e-09"	1.29466440205589e-08
"CX13"	"FANCB"	"0.0860843225714885"	"1.65824012610363e-09"	1.29816512729256e-08
"CX13"	"NEIL3"	"0.08313077197758"	"2.1170384492861e-09"	1.61130148640109e-08
"CX13"	"PRKDC"	"0.0825611983095007"	"2.72450973153275e-09"	2.01760990929723e-08
"CX13"	"ACTR5"	"0.0826685783642042"	"4.84662580854471e-09"	3.49467229352961e-08
"CX13"	"TDG"	"0.0796978289295129"	"9.44231389994502e-09"	6.63383079124342e-08
"CX13"	"XPA"	"-0.0776950207446773"	"2.19666453118778e-08"	1.50471520386363e-07
"CX13"	"RAD51C"	"0.076945276854834"	"2.9973174282443e-08"	2.00308530570473e-07
"CX13"	"MAD2L2"	"0.0768519180093562"	"3.11495403845615e-08"	2.03213668223092e-07
"CX13"	"NSD2"	"0.0759219957985628"	"4.55959380164858e-08"	2.90541558523654e-07
"CX13"	"CCNH"	"-0.0750341701388667"	"6.53306210696348e-08"	4.06831594842726e-07
"CX13"	"POLR2D"	"0.0739436790965163"	"1.01057144728051e-07"	6.15325725677466e-07
"CX13"	"MPG"	"-0.0738552981814722"	"1.04666049823858e-07"	6.23445601124719e-07
"CX13"	"CDK2"	"0.0735122608635341"	"1.19891660408935e-07"	6.98942871320174e-07
"CX13"	"MGMT"	"-0.0733379745903187"	"1.28427051757217e-07"	7.33104420447447e-07
"CX13"	"UBXN1"	"-0.0730627264246705"	"1.43116228571069e-07"	8.00282584254549e-07
"CX13"	"ATM"	"-0.0723863982450454"	"1.86441346619183e-07"	1.02169857947312e-06
"CX13"	"PCLAF"	"0.070430028394996"	"3.95434358150759e-07"	2.12449047320212e-06
"CX13"	"LIG3"	"0.0692706331078821"	"6.11781652795452e-07"	3.22361870896065e-06
"CX13"	"POLR2K"	"0.0682276194647846"	"9.00661168830481e-07"	4.656248306784e-06
"CX13"	"ABRAXAS1"	"-0.0671030879495697"	"1.35822062584311e-06"	6.89171206446319e-06
"CX13"	"EYA4"	"0.0664431114045273"	"1.72338234618856e-06"	8.58557750646664e-06
"CX13"	"RFC5"	"0.0662979443740776"	"1.81551294418132e-06"	8.86788867977392e-06
"CX13"	"TOP3A"	"0.066253308494429"	"1.84477976185078e-06"	8.86788867977392e-06
"CX13"	"NEIL1"	"-0.0658262659610458"	"2.14866924684844e-06"	1.0150609890284e-05
"CX13"	"POLK"	"-0.0656840883962437"	"2.26010900056641e-06"	1.04960994263593e-05
"CX13"	"USP1"	"0.0654944480485461"	"2.41741347044746e-06"	1.10395215150434e-05
"CX13"	"RNF168"	"0.065140734894515"	"2.73932469058071e-06"	1.23045076265429e-05
"CX13"	"PPP5C"	"0.0649856264709176"	"2.8931106787899e-06"	1.27856826772328e-05
"CX13"	"TDP1"	"0.064818426796383"	"3.06815063303175e-06"	1.33440202135032e-05
"CX13"	"FANCM"	"0.0642391631381765"	"3.75653887034226e-06"	1.60826820386528e-05
"CX13"	"FAAP24"	"0.0636595727719404"	"4.5921176813083e-06"	1.93575422258227e-05
"CX13"	"DCLRE1B"	"0.0628495516362962"	"6.6681291357542e-06"	2.73643985696445e-05
"CX13"	"UBE2V2"	"0.0625160950078705"	"6.79116460852491e-06"	2.73643985696445e-05
"CX13"	"YY1"	"0.0625377292678013"	"6.74148764320611e-06"	2.73643985696445e-05
"CX13"	"PARP1"	"0.0618441750522728"	"8.52048953903853e-06"	3.38349874448776e-05
"CX13"	"REV3L"	"0.0605837773565989"	"1.2960223103716e-05"	5.07300161488312e-05
"CX13"	"FANCA"	"0.0602096904239391"	"1.46557339858965e-05"	5.65587480582485e-05
"CX13"	"COPS4"	"-0.0597791784491227"	"1.68686080244867e-05"	6.41944249820744e-05
"CX13"	"XRCC3"	"0.0593696046153705"	"1.92666494997345e-05"	7.23159173003733e-05
"CX13"	"FANCC"	"0.0591633081346446"	"2.0594167097614e-05"	7.55359503382448e-05
"CX13"	"LIG1"	"0.0591510244224099"	"2.0675898815213e-05"	7.55359503382448e-05
"CX13"	"RAD18"	"0.057870463555099"	"3.11164840419483e-05"	0.000112183113519656
"CX13"	"SUMO2"	"0.0568989696654289"	"4.21983744596077e-05"	0.000150160449375747
"CX13"	"RUVBL1"	"0.0566779961103215"	"4.51964083842943e-05"	0.000158766870478162
"CX13"	"SPRTN"	"0.0564383526411085"	"4.86755707525284e-05"	0.000168824131470795
"CX13"	"RAD50"	"-0.0563550800474748"	"4.99428639820757e-05"	0.000171054309138609
"CX13"	"UBE2I"	"0.0550887502915441"	"7.35142611909728e-05"	0.000248677871189217
"CX13"	"TERF1"	"0.054992628004714"	"7.56788550819825e-05"	0.000252878125517844
"CX13"	"RPA3"	"0.0545159578327055"	"8.73328773916659e-05"	0.000288303715726704
"CX13"	"CDK7"	"-0.0538861239278292"	"0.000105345539888254"	0.000343627118206924
"CX13"	"USP7"	"0.0534535714181416"	"0.000119687937132535"	0.000385817585580172
"CX13"	"BARD1"	"0.0530312844903047"	"0.000135450370196855"	0.000431551179464398
"CX13"	"MSH3"	"-0.0526201054326012"	"0.000152660912592001"	0.000480794138508141
"CX13"	"DNA2"	"0.0521826425900449"	"0.000173219549104328"	0.00053934268698393
"CX13"	"RFC2"	"0.0520517538743971"	"0.000179859651598948"	0.000553725219529345
"CX13"	"GPS1"	"0.0519675232636153"	"0.000184258488643199"	0.000560964732091517
"CX13"	"UBE2L6"	"-0.0518961550206443"	"0.000188064529700528"	0.000566260232285106
"CX13"	"RIF1"	"0.0510653993808007"	"0.000238156304209909"	0.000709291601668642
"CX13"	"POLE"	"0.0505616224403932"	"0.000274366640476968"	0.000808349026781605
"CX13"	"ALKBH3"	"-0.0504041688899615"	"0.000286702657079586"	0.000835707745104325
"CX13"	"TINF2"	"-0.0502265089469398"	"0.000301244810231601"	0.000868853452667986
"CX13"	"POLM"	"-0.0497200742383255"	"0.000346578576871463"	0.000989193021487301
"CX13"	"XAB2"	"-0.0486480082346737"	"0.000464379795660744"	0.00131175323722726
"CX13"	"UFD1"	"0.0482699640678086"	"0.000550113004429594"	0.00153807105320111
"CX13"	"PCNA"	"0.0477401520074283"	"0.000592328801002411"	0.00163937466136021
"CX13"	"TCEA1"	"0.0474580383479754"	"0.000638333817700845"	0.00174903466050032
"CX13"	"POLR2B"	"0.0455335507820588"	"0.00105228970106215"	0.00285472651575276
"CX13"	"FANCE"	"0.0453560697913552"	"0.00110093013671169"	0.00295740056332356
"CX13"	"POLD1"	"0.0452419850682682"	"0.0011332849049618"	0.00301475790251974
"CX13"	"BAZ1B"	"0.0450125369682414"	"0.00120103401478023"	0.00316426269278637
"CX13"	"GTF2H4"	"0.0446495008432018"	"0.00131590669310569"	0.00342744270964977
"CX13"	"UBA52"	"-0.0447229745375396"	"0.00132594498986451"	0.00342744270964977
"CX13"	"ALKBH2"	"-0.0444436243083718"	"0.00138547217688671"	0.00354784463987812
"CX13"	"MUTYH"	"0.044405150909656"	"0.00139884242237278"	0.00354891503453835
"CX13"	"POLD2"	"0.0439223078579235"	"0.00157706253402242"	0.00394463261237788
"CX13"	"POLD4"	"-0.04390553988707"	"0.00158361163270645"	0.00394463261237788
"CX13"	"HMGN1"	"0.0432833001243022"	"0.00184508532177035"	0.00455453493842411
"CX13"	"RPS27A"	"-0.0428276878373326"	"0.00206107660294226"	0.00504227668934089
"CX13"	"RPA1"	"0.0425581725439118"	"0.00219952281125485"	0.00533335619720203
"CX13"	"MUS81"	"-0.0424430330083866"	"0.00226122537411971"	0.00543487502200702
"CX13"	"POLR2L"	"-0.0420880117743331"	"0.00246159471793971"	0.00586501698013461
"CX13"	"GTF2H2"	"-0.0407969388603107"	"0.00333485400415434"	0.00787715514774387
"CX13"	"SMARCA5"	"0.0399397558293099"	"0.0040615704584298"	0.00951171201375868
"CX13"	"CENPS"	"0.0406702982876513"	"0.00423074943631771"	0.00982394360636485
"CX13"	"UBE2B"	"-0.0393311828142576"	"0.00466173424345913"	0.010733741031158
"CX13"	"RHNO1"	"0.0391953551143537"	"0.00480618818279998"	0.01097412968406
"CX13"	"PIAS3"	"-0.041582978061118"	"0.00486040259064726"	0.0110062009077467
"CX13"	"KAT5"	"-0.0390303971398005"	"0.00498706096233301"	0.0112004483908135
"CX13"	"USP43"	"-0.0388820270051902"	"0.0051549779218671"	0.0114834467527771
"CX13"	"ASCC3"	"0.0380233898397663"	"0.00623100873265619"	0.0137685192963532
"CX13"	"POLE3"	"0.0371292482867341"	"0.00756252309049394"	0.0164454867205979
"CX13"	"TIPIN"	"0.0371339758426867"	"0.00755485911415062"	0.0164454867205979
"CX13"	"RCHY1"	"-0.0370453781074863"	"0.00769965080159467"	0.0166118450365113
"CX13"	"RTEL1"	"0.0368681081108905"	"0.00799684159035372"	0.0171182390293509
"CX13"	"ERCC3"	"0.0355515328240787"	"0.0105448524328578"	0.0223975935395584
"CX13"	"GTF2H1"	"-0.0351549019203606"	"0.0114426785224131"	0.0241176455010861
"CX13"	"ERCC6"	"-0.0352056589021425"	"0.0130342909637249"	0.0271927469698271
"CX13"	"PARP2"	"0.034452782103108"	"0.0131993990765949"	0.0271927469698271
"CX13"	"TFPT"	"0.0344728117835096"	"0.0131461545732112"	0.0271927469698271
"CX13"	"ATR"	"0.033776796255044"	"0.0151117925654832"	0.0306352671970842
"CX13"	"SIRT6"	"-0.033745544089274"	"0.0152058260540272"	0.0306352671970842
"CX13"	"USP10"	"0.0337580634582044"	"0.0151680953235954"	0.0306352671970842
"CX13"	"EYA3"	"0.0334600141150552"	"0.0160890742957436"	0.0321781485914872
"CX13"	"FEN1"	"0.0333273159645387"	"0.0165146851927339"	0.032790027121805
"CX13"	"POLN"	"-0.0326866747640548"	"0.018711477845123"	0.0368844958961417
"CX13"	"POLB"	"-0.0322110932251398"	"0.0205036160711488"	0.0401285057392484
"CX13"	"ACTR8"	"-0.0320201387761676"	"0.0212642549392434"	0.0413220273287425
"CX13"	"XRCC6"	"0.0315805931686817"	"0.0231090937635447"	0.0445907865578257
"CX13"	"PMS2"	"0.0313843656769927"	"0.0239765736463804"	0.045941127126631
"CX13"	"RAD23B"	"0.0303922197514915"	"0.028807925388384"	0.0548150802528973
"CX13"	"NEIL2"	"-0.0300103779445733"	"0.0308791365203579"	0.0580776668845705
"CX13"	"PAXIP1"	"-0.0299983338981041"	"0.0309464940333843"	0.0580776668845705
"CX13"	"KDM4B"	"-0.0297313647302049"	"0.0324722453571141"	0.0597140619318743
"CX13"	"POLI"	"-0.0297336487982577"	"0.0324589233367775"	0.0597140619318743
"CX13"	"PPP4C"	"0.0297951433981638"	"0.032102006209805"	0.0597140619318743
"CX13"	"INO80C"	"0.0295678309259375"	"0.0334383173842035"	0.0610806597551451
"CX13"	"PARG"	"0.0298638397751317"	"0.0339647386819848"	0.0616313801249261
"CX13"	"KDM4A"	"0.0292988220573434"	"0.0350809520089174"	0.0632380319108116
"CX13"	"UNG"	"0.0291850132625045"	"0.0357963538881915"	0.0641058886625129
"CX13"	"COPS2"	"-0.0287115661833489"	"0.0389074232476057"	0.0692248959080777
"CX13"	"UIMC1"	"-0.0285846204228773"	"0.0397796278648447"	0.0703201163546287
"CX13"	"RAD17"	"-0.0285317602730536"	"0.0401476746715086"	0.07051578756406
"CX13"	"POLR2C"	"0.0281494458317573"	"0.042896504660848"	0.0748639635482315
"CX13"	"APBB1"	"-0.0279050961166681"	"0.0447353993026696"	0.0775791101831106
"CX13"	"ERCC4"	"0.0272873465773937"	"0.0496828715565551"	0.085617023940227
"CX13"	"ASCC2"	"0.0268940768949374"	"0.0530655098562291"	0.0908746856287923
"CX13"	"ASCC1"	"-0.0268337394656564"	"0.0536011342549103"	0.0912218061232635
"CX13"	"SPIDR"	"0.0264374825191399"	"0.0572320016209331"	0.096799805210714
"CX13"	"FANCG"	"0.026534520376059"	"0.0580187584360061"	0.0975284651010164
"CX13"	"NBN"	"0.0263146748284957"	"0.0583979519983422"	0.0975673100460107
"CX13"	"XRCC4"	"0.0259937475859803"	"0.0615382810114677"	0.102190842406922
"CX13"	"CHEK1"	"0.0259006179696757"	"0.0624753069144064"	0.103121892135827
"CX13"	"ABL1"	"-0.0258031314073057"	"0.0634687770398642"	0.104134400652232
"CX13"	"RFC1"	"0.025751779212165"	"0.0639973243139532"	0.104376588464424
"CX13"	"INO80E"	"-0.0252540339450486"	"0.0693110891473136"	0.112374191871976
"CX13"	"CCNA1"	"-0.0249410520568159"	"0.0728341681843345"	0.11739154166181
"CX13"	"ERCC2"	"0.0247777992194089"	"0.0747291788967383"	0.119741491331616
"CX13"	"RMI1"	"0.0246044989718853"	"0.0787799474007841"	0.125498288301249
"CX13"	"GTF2H3"	"0.0237863411282926"	"0.0871194128322923"	0.137981035352879
"CX13"	"ERCC1"	"-0.0237386398610612"	"0.0877550187164707"	0.13818893751904
"CX13"	"BABAM2"	"0.0234190774970267"	"0.0921100996726544"	0.143398677899473
"CX13"	"RBBP8"	"0.0234525360814519"	"0.09164613485556"	0.143398677899473
"CX13"	"RNF4"	"0.0232697889406537"	"0.0942032912495476"	0.145828823742238
"CX13"	"POLR2I"	"0.0226490492802701"	"0.103318683135817"	0.159041118984348
"CX13"	"VCP"	"0.0226791633327135"	"0.105218801339051"	0.161061181937989
"CX13"	"DCLRE1A"	"-0.0222286194358121"	"0.109881188884289"	0.167263587523862
"CX13"	"INO80"	"0.0221700502326736"	"0.110820971679322"	0.167762133923394
"CX13"	"CHD1L"	"-0.0227020425151587"	"0.118495113545545"	0.177418913177483
"CX13"	"TDP2"	"0.0217225509551747"	"0.118212333739767"	0.177418913177483
"CX13"	"UBC"	"-0.0216327992149841"	"0.119740287553582"	0.17830890646566
"CX13"	"INO80B"	"-0.0213316877412074"	"0.124979657951457"	0.185105006911888
"CX13"	"BRCC3"	"0.0212171265521522"	"0.138030129103744"	0.203334706314117
"CX13"	"PPP4R2"	"0.0205555998470536"	"0.139307710699388"	0.204119319420494
"CX13"	"POLR2H"	"0.0200329702273249"	"0.149647294885148"	0.218102972332609
"CX13"	"RAD9A"	"0.019622604220994"	"0.158168260300087"	0.22930213398002
"CX13"	"COPS3"	"0.0195068241106435"	"0.160637566850111"	0.231656280615423
"CX13"	"MNAT1"	"0.0192691440531562"	"0.165797795477878"	0.237846052151511
"CX13"	"USP45"	"0.0185834955673596"	"0.18138166630203"	0.258846752951855
"CX13"	"PIAS1"	"0.0181892145791163"	"0.190821831295952"	0.270907677591144
"CX13"	"NTHL1"	"0.0180739518143687"	"0.193648670572387"	0.273503792457907
"CX13"	"ELL"	"-0.0178927373621447"	"0.199199156766968"	0.279900353611022
"CX13"	"EP300"	"0.0174518782663511"	"0.209437022913833"	0.291047617837764
"CX13"	"POT1"	"-0.0174181445628045"	"0.210319081503202"	0.291047617837764
"CX13"	"TRIM25"	"0.0174214924130183"	"0.210231423001098"	0.291047617837764
"CX13"	"PIAS4"	"0.0164270451675951"	"0.237443801438711"	0.326932671327672
"CX13"	"WDR48"	"-0.0159074420751943"	"0.252612637266879"	0.346079313055624
"CX13"	"MCRS1"	"0.0156598312238807"	"0.260073797312759"	0.354528460018388
"CX13"	"POLH"	"-0.0154933178653621"	"0.265176220940511"	0.359694477909406
"CX13"	"OGG1"	"-0.014958626977988"	"0.282024740286939"	0.380663935165622
"CX13"	"TP53"	"0.0148631493128329"	"0.28510805812573"	0.382939254541422
"CX13"	"COPS7A"	"-0.0148036992388293"	"0.287039386436962"	0.383652643335257
"CX13"	"ISY1"	"0.0150380496808347"	"0.290384490992887"	0.384373674067879
"CX13"	"LIG4"	"-0.0147072021205993"	"0.290193002419487"	0.384373674067879
"CX13"	"TERF2"	"0.0143831237529401"	"0.300954286220475"	0.396129902535156
"CX13"	"XRCC1"	"0.0143473732617429"	"0.302157480400904"	0.396129902535156
"CX13"	"ATRIP"	"-0.0141199820486518"	"0.309885225134632"	0.404326436604234
"CX13"	"RNF8"	"0.0140236064804886"	"0.313199519356859"	0.406714067790424
"CX13"	"COPS7B"	"-0.0139289452766707"	"0.316477485117598"	0.408735132662487
"CX13"	"FTO"	"-0.0138807519782535"	"0.318154956793128"	0.408735132662487
"CX13"	"POLR2E"	"-0.0138499225807061"	"0.319231089013767"	0.408735132662487
"CX13"	"EYA2"	"0.0135841997633446"	"0.328605016057108"	0.418780346044873
"CX13"	"CUL4B"	"0.013418950104182"	"0.348255773654556"	0.439733096688241
"CX13"	"MAPK8"	"0.0133309590283817"	"0.347269877549545"	0.439733096688241
"CX13"	"ACTB"	"0.0125327247098074"	"0.367427234687913"	0.460318582535817
"CX13"	"INO80D"	"-0.0125198700947988"	"0.367918867063299"	0.460318582535817
"CX13"	"RAD9B"	"0.0123176232225617"	"0.375707743666761"	0.467926917112239
"CX13"	"DCLRE1C"	"0.012118213080345"	"0.383486239330055"	0.475453527495181
"CX13"	"SUMO3"	"0.0119089484889761"	"0.391754295943896"	0.483516563462286
"CX13"	"SUMO1"	"0.0115126801997068"	"0.407704228773271"	0.50094600306671
"CX13"	"TP53BP1"	"-0.0112483247312272"	"0.418556582319275"	0.511984390872685
"CX13"	"MLH1"	"0.0111308657678668"	"0.423432556467475"	0.515646757653725
"CX13"	"POLD3"	"0.0103939458157836"	"0.454772970052936"	0.55136191944471
"CX13"	"ALKBH5"	"0.0101518295266769"	"0.465348148693779"	0.56169776538368
"CX13"	"POLR2F"	"0.0100418662122781"	"0.470195891804117"	0.565059975238281
"CX13"	"EME2"	"-0.00960447777468109"	"0.489751508790249"	0.58344310177621
"CX13"	"SMUG1"	"0.00964441442836468"	"0.487947976332234"	0.58344310177621
"CX13"	"CUL4A"	"0.00912425597497201"	"0.511716309251016"	0.606970860323716
"CX13"	"GTF2H5"	"0.00906046703546748"	"0.514672135569433"	0.60784553942252
"CX13"	"UBB"	"0.00879698709481654"	"0.526974492069732"	0.619703909129213
"CX13"	"POLR2G"	"-0.00865062501340182"	"0.533872652616828"	0.622472794966004
"CX13"	"RPA2"	"0.00865748458764395"	"0.533548339888136"	0.622472794966004
"CX13"	"COPS5"	"0.00810124724908908"	"0.560165497484693"	0.650361636910194
"CX13"	"RAD23A"	"-0.00784050697798701"	"0.572860195901644"	0.662294066147892
"CX13"	"NHEJ1"	"-0.00747530979053816"	"0.590866677380416"	0.680241468916949
"CX13"	"CETN2"	"0.00749977023923824"	"0.60012973772637"	0.688014845761613
"CX13"	"AQR"	"0.00701734936930967"	"0.613807596125735"	0.700763672243547
"CX13"	"RNF111"	"0.00644030686305953"	"0.643258640196147"	0.731339698812217
"CX13"	"COPS8"	"0.00619694038611025"	"0.655853169289135"	0.739928471096149
"CX13"	"DDB1"	"0.00612630075795938"	"0.659527459495387"	0.739928471096149
"CX13"	"HUS1"	"0.00613075617105145"	"0.659295469098205"	0.739928471096149
"CX13"	"WRN"	"-0.00608623983002972"	"0.661614873790352"	0.739928471096149
"CX13"	"MRE11"	"0.00586491122095154"	"0.673194495092917"	0.749818258762029
"CX13"	"PRPF19"	"-0.00562056721879137"	"0.686068711064209"	0.761064076241268
"CX13"	"ISG15"	"0.00549872283419015"	"0.692523044275148"	0.765126266658833
"CX13"	"PALB2"	"0.00540576407266039"	"0.697462333630234"	0.767488672348129
"CX13"	"ZNF830"	"0.00528407157309559"	"0.703947758528743"	0.771526743347502
"CX13"	"BAP1"	"-0.00502184363724581"	"0.717995665102394"	0.78378809656596
"CX13"	"FANCL"	"0.00490669600223659"	"0.72419486066947"	0.787418221521567
"CX13"	"RAD52"	"-0.00449951011805106"	"0.746259402061106"	0.808201882074083
"CX13"	"REV1"	"-0.00437319032182956"	"0.75314787660459"	0.8124508590144
"CX13"	"POLE4"	"0.00412483817501437"	"0.766747984320263"	0.823878226289224
"CX13"	"UBE2N"	"0.00379052586120043"	"0.785168703818865"	0.840375878306129
"CX13"	"APEX1"	"0.00345757160225024"	"0.803634946554246"	0.856793678427484
"CX13"	"PNKP"	"-0.00312670827856099"	"0.822094437448767"	0.873077038220784
"CX13"	"FAAP20"	"-0.00283420047255066"	"0.838496764737806"	0.887058353429185
"CX13"	"HERC2"	"-0.00272880071713712"	"0.844424669692692"	0.889893690368452
"CX13"	"PPIE"	"-0.00258688874778923"	"0.852419973054883"	0.894877672862214
"CX13"	"MBD4"	"0.00235868380658504"	"0.865308520885762"	0.904940972224041
"CX13"	"EYA1"	"0.00208878234374373"	"0.880598095862302"	0.91415478296498
"CX13"	"POLR2A"	"0.00208537402978708"	"0.880791469718083"	0.91415478296498
"CX13"	"POLR2J"	"-0.00197670142153442"	"0.886960775011976"	0.917083971144458
"CX13"	"FAAP100"	"-0.00176309365345322"	"0.899106845632455"	0.926147653019897
"CX13"	"XRCC5"	"0.00163975231006383"	"0.906131188449011"	0.929887436835315
"CX13"	"ERCC8"	"-0.0015520404515373"	"0.91113091972435"	0.931529373151014
"CX13"	"COPS6"	"0.00108646104860383"	"0.93772396667645"	0.955153780183447
"CX13"	"PMS1"	"0.000504971589839854"	"0.971031910312575"	0.978622230576945
"CX13"	"RBX1"	"-0.000595012968628132"	"0.965869528597495"	0.978622230576945
"CX13"	"TERF2IP"	"-0.000497174532255609"	"0.971479002616529"	0.978622230576945
"CX13"	"FANCF"	"-0.000349006727447018"	"0.979976658901846"	0.983566316993062
"CX13"	"ACD"	"-9.14314794676797e-05"	"0.99475384707751"	0.99475384707751
"CX14"	"KPNA2"	"-0.138514473548961"	"1.38739759632909e-23"	3.80146941394171e-21
"CX14"	"POLK"	"0.125745115317939"	"1.0979668887248e-19"	1.50421463755298e-17
"CX14"	"EME1"	"-0.122908622240872"	"7.15845618476708e-19"	6.53805664875393e-17
"CX14"	"CCNH"	"0.115312535244057"	"8.77751582716126e-17"	6.01259834160546e-15
"CX14"	"MSH3"	"0.112346171498532"	"5.28169138794723e-16"	2.89436688059508e-14
"CX14"	"ACTL6A"	"-0.105272710419336"	"3.15995535057624e-14"	1.44304627676315e-12
"CX14"	"RAD17"	"0.0988070129026181"	"1.05635121038737e-12"	4.13486045208771e-11
"CX14"	"BRIP1"	"-0.0900347785307481"	"8.70621891394615e-11"	2.98187997802656e-09
"CX14"	"XPA"	"0.083832859475348"	"1.54767588430137e-09"	4.71181324776195e-08
"CX14"	"FANCD2"	"-0.0831338151867107"	"2.11417738304669e-09"	5.79284602954793e-08
"CX14"	"BLM"	"-0.0823491985818608"	"2.99145095703738e-09"	6.83047968523535e-08
"CX14"	"UBE2B"	"0.0824093727968874"	"2.91319798991617e-09"	6.83047968523535e-08
"CX14"	"RAD50"	"0.08215911988745"	"3.25231420693087e-09"	6.8548776361466e-08
"CX14"	"CCNA2"	"-0.0817076419634746"	"3.96382168767688e-09"	7.75776530302475e-08
"CX14"	"CLSPN"	"-0.0786233499105213"	"1.48905786201496e-08"	2.55001158870062e-07
"CX14"	"POLQ"	"-0.0786416431550841"	"1.47762747651006e-08"	2.55001158870062e-07
"CX14"	"MDC1"	"-0.0780061411185131"	"1.92924974809913e-08"	2.93674683877312e-07
"CX14"	"RAD51AP1"	"-0.0780283637377507"	"1.91140820537337e-08"	2.93674683877312e-07
"CX14"	"RAD51"	"-0.0778739556571076"	"2.03876377408124e-08"	2.94011196893821e-07
"CX14"	"CDK7"	"0.0759180871166576"	"4.5668592432976e-08"	6.25659716331771e-07
"CX14"	"MSH2"	"-0.0753214295812752"	"5.81798055880577e-08"	7.59107939577515e-07
"CX14"	"UBE2V2"	"-0.0742644478066448"	"8.89434462766477e-08"	1.10775019453643e-06
"CX14"	"RPA1"	"-0.0729183247294589"	"1.51459341688496e-07"	1.80434172272382e-06
"CX14"	"GPS1"	"-0.0727692618170801"	"1.60564347409969e-07"	1.83310963293048e-06
"CX14"	"RFC4"	"-0.0722331942900568"	"1.97887566766286e-07"	2.16884773175849e-06
"CX14"	"EXO1"	"-0.071515978272378"	"2.6113577389828e-07"	2.65004452030106e-06
"CX14"	"RAD1"	"-0.0715357786056349"	"2.59153101849846e-07"	2.65004452030106e-06
"CX14"	"PRKDC"	"-0.0700501274821471"	"4.56564477874761e-07"	4.46780953348873e-06
"CX14"	"POLI"	"0.0693921550243464"	"5.84616177409005e-07"	5.52361491758853e-06
"CX14"	"CHEK2"	"-0.0689876454998963"	"6.79837679667804e-07"	6.20918414096594e-06
"CX14"	"GTF2H4"	"-0.0679597293926523"	"9.93837053225218e-07"	8.78423718011967e-06
"CX14"	"NEIL2"	"0.0674080951187792"	"1.21578110176845e-06"	1.04101256838924e-05
"CX14"	"FAAP100"	"-0.0654718636595254"	"2.43683257762592e-06"	1.96380037138089e-05
"CX14"	"TOPBP1"	"-0.0654884998603397"	"2.42251354253401e-06"	1.96380037138089e-05
"CX14"	"RUVBL1"	"-0.0652962190827707"	"2.59305392987515e-06"	1.97360215773831e-05
"CX14"	"YY1"	"-0.0653038689386027"	"2.58605431869274e-06"	1.97360215773831e-05
"CX14"	"UBE2T"	"-0.0650580314995352"	"2.82031967778843e-06"	2.08856105868657e-05
"CX14"	"UBA7"	"0.0647417794708728"	"3.15174576120625e-06"	2.27257457518556e-05
"CX14"	"ISY1"	"-0.0661455656324193"	"3.23470379889939e-06"	2.27258677153444e-05
"CX14"	"RAD51C"	"-0.0645452194503791"	"3.37622408646563e-06"	2.31271349922896e-05
"CX14"	"KDM4A"	"-0.0644194016487322"	"3.52787363203588e-06"	2.35765213458008e-05
"CX14"	"POLL"	"0.0636964994328785"	"4.53396005462345e-06"	2.95786917849244e-05
"CX14"	"NEIL1"	"0.0632843767948374"	"5.22499424852087e-06"	3.25374641839709e-05
"CX14"	"XPC"	"0.0632903359949511"	"5.21431934194269e-06"	3.25374641839709e-05
"CX14"	"FANCI"	"-0.0630598808633684"	"5.64273064570085e-06"	3.43579599316007e-05
"CX14"	"TIMELESS"	"-0.0625806309687123"	"6.644001948604e-06"	3.95751420416847e-05
"CX14"	"MAD2L2"	"-0.0616983755573859"	"8.94771664484009e-06"	5.21632842699188e-05
"CX14"	"POLR2K"	"-0.0612831870559544"	"1.02793194598018e-05"	5.86777819163686e-05
"CX14"	"PPIE"	"-0.0608265405910486"	"1.19618578472104e-05"	6.68887561252173e-05
"CX14"	"GEN1"	"-0.0604319782091102"	"1.36243629710711e-05"	7.31975579230094e-05
"CX14"	"MUTYH"	"-0.0604799924918138"	"1.34108626643972e-05"	7.31975579230094e-05
"CX14"	"RNF168"	"-0.0601450387953683"	"1.49694103368534e-05"	7.88772775441891e-05
"CX14"	"FAAP24"	"-0.0591959266988314"	"2.03786239750448e-05"	0.000103442341915079
"CX14"	"XAB2"	"0.0591947371018833"	"2.03864469467673e-05"	0.000103442341915079
"CX14"	"NSD2"	"-0.0586032331909397"	"2.4651399122758e-05"	0.000122808788357013
"CX14"	"MSH6"	"-0.0577632496779883"	"3.21878663076604e-05"	0.000157490631576767
"CX14"	"PAXIP1"	"0.0574864936491269"	"3.51177750221468e-05"	0.000168811760632776
